,ID,DEPT,GR,RD,DTP,DEN,PE,WQFM,WCARB,WCLAY,WPYR
1626,1626,2425.2,21.4399,402.7781,160.7805,2904.9622,10,0,1,0,0
1627,1627,2425.4,21.4399,263.1315,160.7805,2896.6709,10,0,1,0,0
1628,1628,2425.6,21.4399,226.002,160.7805,2887.5706,10,0,1,0,0
1629,1629,2425.8,21.4399,321.9534,160.7805,2888.9724,10,0,1,0,0
1630,1630,2426,21.4399,433.0237,160.7805,2901.0356,10,0,1,0,0
1631,1631,2426.2,21.4399,389.5198,160.7805,2909.5239,10,0,1,0,0
1632,1632,2426.4,21.4399,326.0384,160.7805,2911.8516,10,0,1,0,0
1633,1633,2426.6,21.4399,314.8556,160.7805,2913.9133,10,0,1,0,0
1634,1634,2426.8,21.4399,309.119,160.7805,2913.9045,10,0,1,0,0
1635,1635,2427,21.4399,327.0815,160.7805,2913.1094,10,0,1,0,0
1636,1636,2427.2,21.4399,285.5904,160.7805,2914.6528,10,0,1,0,0
1637,1637,2427.4,21.4399,208.7773,160.7805,2908.907,10,0,1,0,0
1638,1638,2427.6,21.4399,150.3339,160.7805,2906.1309,10,0,1,0,0
1639,1639,2427.8,21.4399,108.4034,160.7805,2913.0144,10,0,1,0,0
1640,1640,2428,21.4399,78.282,160.7805,2918.3066,10,0,1,0,0
1641,1641,2428.2,21.4399,62.3742,160.7805,2914.1453,10,0,1,0,0
1642,1642,2428.4,21.4399,62.0231,160.7805,2897.9182,10,0,1,0,0
1643,1643,2428.6,21.4399,56.2648,160.7805,2867.9729,10,0,1,0,0
1644,1644,2428.8,21.4399,59.2359,160.7805,2775.623,10,0,1,0,0
1645,1645,2429,21.4399,44.6967,160.7805,2627.0852,10,0,1,0,0
1646,1646,2429.2,21.4399,75.5746,160.7805,2454.4434,10,0,1,0,0
1647,1647,2429.4,21.4399,104.8742,160.7805,2346.4834,10,0,1,0,0
1648,1648,2429.6,21.4399,121.5563,160.7805,2333.863,10,0,1,0,0
1649,1649,2429.8,21.4399,120.2826,160.7805,2299.6223,10,0,1,0,0
1650,1650,2430,21.4399,113.3817,160.7805,2268.5454,10,0,1,0,0
1651,1651,2300,120.921,3.804,280.396,2692.8506,5.039,,,,
1652,1652,2300.2,119.096,3.832,279.177,2694.1211,5.074,,,,
1653,1653,2300.4,119.5467,3.842,278.27,2696.4146,5.0139,,,,
1654,1654,2300.6,120.933,3.704,278.649,2690.821,4.877,,,,
1655,1655,2300.8,121.555,3.585,279.759,2680.6404,4.69,,,,
1656,1656,2301,122.105,3.608,281.056,2681.3169,4.528,,,,
1657,1657,2301.2,122.316,3.647,282.902,2689.27,4.471,,,,
1658,1658,2301.4,124.1115,3.624,284.5891,2691.3821,4.504,,,,
1659,1659,2301.6,127.21,3.594,284.891,2681.5149,4.446,,,,
1660,1660,2301.8,126.237,3.69,283.621,2676.1689,4.446,,,,
1661,1661,2302,121.967,3.795,281.796,2678.842,4.631,,,,
1662,1662,2302.2,121.568,3.77,280.344,2673.1331,4.794,,,,
1663,1663,2302.4,123.482,3.748,279.847,2666.3298,4.813,,,,
1664,1664,2302.6,123.558,3.683,280.125,2656.2866,4.865,,,,
1665,1665,2302.8,123.055,3.64,280.501,2651.9966,4.868,,,,
1666,1666,2303,125.326,3.709,280.433,2653.1184,4.862,,,,
1667,1667,2303.2,129.57,3.787,279.619,2659.2566,4.925,,,,
1668,1668,2303.4,131.47,3.803,278.4668,2669.1731,5.059,,,,
1669,1669,2303.6,129.707,3.832,278.096,2665.8894,4.957,,,,
1670,1670,2303.8,125.339,3.9,278.653,2667.4734,4.463,,,,
1671,1671,2304,122.836,3.953,279.062,2684.4519,4.143,,,,
1672,1672,2304.2,121.308,3.98,278.599,2687.9829,4.216,,,,
1673,1673,2304.4,123.0203,4.04,277.5775,2666.7449,4.346,,,,
1674,1674,2304.6,125.583,4.085,276.634,2661.3684,4.436,,,,
1675,1675,2304.8,124.824,4.054,276.12,2674.2056,4.661,,,,
1676,1676,2305,125.022,3.945,275.813,2672.3245,4.61,,,,
1677,1677,2305.2,127.706,3.825,274.626,2666.731,4.493,,,,
1678,1678,2305.4,128.9363,3.814,272.337,2672.0176,4.741,,,,
1679,1679,2305.6,129.466,3.879,270.334,2685.0129,4.748,,,,
1680,1680,2305.8,124.498,3.942,269.975,2699.0049,4.656,,,,
1681,1681,2306,121.888,3.955,272.392,2699.071,4.692,,,,
1682,1682,2306.2,122.224,3.861,277.411,2685.2439,4.623,,,,
1683,1683,2306.4,124.3214,3.787,282.0631,2672.124,4.56,,,,
1684,1684,2306.6,127.222,3.787,284.178,2667.1436,4.554,,,,
1685,1685,2306.8,129.827,3.719,284.02,2668.3315,4.603,,,,
1686,1686,2307,132.449,3.603,281.893,2662.0449,5.015,,,,
1687,1687,2307.2,129.728,3.618,278.373,2643.7629,5.366,,,,
1688,1688,2307.4,126.7592,3.7,275.755,2646.8579,5.1808,,,,
1689,1689,2307.6,123.224,3.787,275.995,2666.0544,4.841,,,,
1690,1690,2307.8,123.381,3.898,279.277,2682.802,4.794,,,,
1691,1691,2308,127.156,3.902,284.737,2682.835,5.004,,,,
1692,1692,2308.2,128.612,3.772,290.579,2676.1855,5.039,,,,
1693,1693,2308.4,128.5928,3.6529,294.5013,2675.3728,4.8649,,,,
1694,1694,2308.6,128.224,3.502,295.11,2666.863,4.762,,,,
1695,1695,2308.8,129.902,3.309,292.807,2656.4514,4.737,,,,
1696,1696,2309,130.768,3.27,289.312,2655.7256,4.662,,,,
1697,1697,2309.2,128.456,3.386,286.741,2657.3589,4.603,,,,
1698,1698,2309.4,129.337,3.5441,285.7067,2656.3689,4.4309,,,,
1699,1699,2309.6,127.947,3.655,285.069,2666.929,4.15,,,,
1700,1700,2309.8,125.678,3.703,284.104,2682.8679,4.292,,,,
1701,1701,2310,127.015,3.768,283.614,2682.8845,4.618,,,,
1702,1702,2310.2,129.757,3.799,284.244,2691.9924,4.81,,,,
1703,1703,2310.4,128.9558,3.6909,285.053,2700.1436,4.7999,,,,
1704,1704,2310.6,126.489,3.566,284.851,2698.4109,4.604,,,,
1705,1705,2310.8,126.895,3.626,283.772,2686.135,4.681,,,,
1706,1706,2311,126.868,3.89,281.576,2669.9814,4.829,,,,
1707,1707,2311.2,128.712,4.087,277.208,2675.311,4.885,,,,
1708,1708,2311.4,131.294,3.973,272.0694,2685.8049,4.8219,,,,
1709,1709,2311.6,129.217,3.961,268.805,2671.7964,4.632,,,,
1710,1710,2311.8,127.613,4.323,268.872,2647.459,4.636,,,,
1711,1711,2312,127.188,4.634,270.51,2638.0869,4.577,,,,
1712,1712,2312.2,126.413,4.599,270.952,2647.657,4.243,,,,
1713,1713,2312.4,129.1105,4.443,269.7783,2665.8291,4.196,,,,
1714,1714,2312.6,130.015,4.514,268.42,2677.1096,4.165,,,,
1715,1715,2312.8,129.148,4.953,267.477,2684.353,4.149,,,,
1716,1716,2313,130.358,5.476,266.631,2685.0459,4.227,,,,
1717,1717,2313.2,129.853,5.431,265.428,2702.7339,4.31,,,,
1718,1718,2313.4,128.304,5.1379,263.4127,2720.521,4.499,,,,
1719,1719,2313.6,128.441,4.98,260.861,2707.1726,4.568,,,,
1720,1720,2313.8,126.174,4.982,258.949,2699.8464,4.586,,,,
1721,1721,2314,122.394,5.03,258.676,2706.2156,4.584,,,,
1722,1722,2314.2,123.271,5.029,259.939,2704.7634,4.333,,,,
1723,1723,2314.4,124.1066,4.8969,262.5617,2695.5486,4.01,,,,
1724,1724,2314.6,125.227,4.654,265.968,2680.03,4.121,,,,
1725,1725,2314.8,124.683,4.482,269.131,2674.2549,4.319,,,,
1726,1726,2315,125.812,4.495,270.783,2684.3694,4.442,,,,
1727,1727,2315.2,128.249,4.419,270.541,2688.0161,4.51,,,,
1728,1728,2315.4,127.854,4.245,269.228,2680.9338,4.3979,,,,
1729,1729,2315.6,127.974,4.246,269.325,2673.5454,4.187,,,,
1730,1730,2315.8,127.038,4.412,272.295,2671.4336,4.197,,,,
1731,1731,2316,126.348,4.352,277.357,2674.4529,4.244,,,,
1732,1732,2316.2,126.25,3.927,281.928,2666.2029,4.374,,,,
1733,1733,2316.4,126.282,3.565,284.116,2642.3267,4.614,,,,
1734,1734,2316.6,125.407,3.577,283.882,2640.8096,4.584,,,,
1735,1735,2316.8,126.051,3.684,283.052,2650.6599,4.531,,,,
1736,1736,2317,129.281,3.71,283.49,2645.4624,4.548,,,,
1737,1737,2317.2,129.347,3.706,285.453,2653.696,4.545,,,,
1738,1738,2317.4,129.7298,3.658,286.585,2669.3877,4.8281,,,,
1739,1739,2317.6,133.424,3.575,284.787,2669.8164,5.041,,,,
1740,1740,2317.8,134.05,3.568,280.954,2669.4204,4.926,,,,
1741,1741,2318,129.437,3.649,277.993,2665.5266,4.944,,,,
1742,1742,2318.2,129.238,3.686,277.82,2652.2109,4.814,,,,
1743,1743,2318.4,128.2355,3.658,278.933,2651.4189,4.521,,,,
1744,1744,2318.6,125.178,3.63,280.874,2669.074,4.448,,,,
1745,1745,2318.8,124.535,3.589,284.505,2677.6211,4.521,,,,
1746,1746,2319,125.586,3.563,289.075,2677.2415,4.427,,,,
1747,1747,2319.2,124.545,3.472,291.999,2686.564,4.275,,,,
1748,1748,2319.4,123.701,3.315,291.3234,2686.364,4.3921,,,,
1749,1749,2319.6,127.651,3.239,288.022,2682.3235,4.514,,,,
1750,1750,2319.8,128.804,3.269,284.318,2698.5759,4.428,,,,
1751,1751,2320,129.302,3.369,280.958,2716.1155,4.344,,,,
1752,1752,2320.2,130.929,3.601,278.164,2712.106,4.448,,,,
1753,1753,2320.4,130.7965,3.843,277.263,2694.8228,4.8131,,,,
1754,1754,2320.6,129.776,3.797,278.053,2679.3865,5.039,,,,
1755,1755,2320.8,129.499,3.603,278.863,2670.658,4.875,,,,
1756,1756,2321,132.434,3.512,279.288,2665.4771,4.655,,,,
1757,1757,2321.2,133.946,3.526,279.926,2658.085,4.507,,,,
1758,1758,2321.4,131.6745,3.593,280.021,2663.9456,4.486,,,,
1759,1759,2321.6,128.715,3.635,279.266,2670.2949,4.496,,,,
1760,1760,2321.8,129.789,3.625,278.946,2657.0454,4.626,,,,
1761,1761,2322,129.949,3.622,279.262,2649.8845,4.832,,,,
1762,1762,2322.2,130.669,3.617,278.977,2664.5696,4.958,,,,
1763,1763,2322.4,130.737,3.6501,277.5581,2682.2598,4.753,,,,
1764,1764,2322.6,127.718,3.827,275.735,2686.7949,4.747,,,,
1765,1765,2322.8,125.991,4.036,274.919,2684.1221,4.904,,,,
1766,1766,2323,124.279,4.016,276.205,2677.9839,4.941,,,,
1767,1767,2323.2,123.252,3.87,278.78,2667.5066,5.002,,,,
1768,1768,2323.4,123.6329,3.7069,281.1328,2660.7415,4.9639,,,,
1769,1769,2323.6,125.436,3.585,282.698,2670.7571,4.861,,,,
1770,1770,2323.8,128.053,3.589,284.368,2682.0266,4.678,,,,
1771,1771,2324,125.644,3.629,285.361,2669.7505,4.726,,,,
1772,1772,2324.2,124.211,3.559,283.916,2652.8215,4.939,0.4915,0.1044,0.3808,0.0233
1773,1773,2324.4,129.3562,3.431,282.06,2659.9893,4.9309,0.5288,0.1213,0.3315,0.0184
1774,1774,2324.6,131.733,3.406,283.629,2673.4795,4.632,0.5471,0.1381,0.2998,0.015
1775,1775,2324.8,129.632,3.395,287.286,2686.2339,4.592,0.5882,0.1288,0.2683,0.0148
1776,1776,2325,127.994,3.326,289.932,2687.2734,4.836,0.6264,0.1107,0.2481,0.0149
1777,1777,2325.2,125.941,3.341,290.587,2677.4561,4.82,0.6232,0.1107,0.252,0.014
1778,1778,2325.4,125.5546,3.465,290.2463,2670.1299,4.694,0.5948,0.1273,0.2633,0.0147
1779,1779,2325.6,122.676,3.506,288.881,2671.186,4.683,0.5791,0.1327,0.2741,0.0143
1780,1780,2325.8,121.678,3.536,287.062,2671.021,4.871,0.5955,0.1096,0.2832,0.0116
1781,1781,2326,127.989,3.676,285.538,2665.7739,4.821,0.6235,0.07,0.2968,0.0098
1782,1782,2326.2,128.992,3.839,283.304,2680.1125,4.835,0.6198,0.0682,0.3028,0.0091
1783,1783,2326.4,127.898,3.8079,279.7653,2692.3892,4.976,0.5724,0.1133,0.3028,0.0115
1784,1784,2326.6,129.939,3.684,276.436,2693.9231,4.767,0.5316,0.1519,0.3006,0.0159
1785,1785,2326.8,128.402,3.705,274.693,2690.062,4.615,0.5305,0.1633,0.2893,0.0169
1786,1786,2327,126.033,3.833,274.05,2696.2991,4.517,0.5524,0.1499,0.2834,0.0143
1787,1787,2327.2,125.892,4.009,274.051,2714.9441,4.43,0.5827,0.1262,0.2801,0.011
1788,1788,2327.4,124.267,4.087,274.299,2730.8523,4.4301,0.616,0.1054,0.2699,0.0087
1789,1789,2327.6,125.062,4.028,274.363,2735.2886,4.687,0.6333,0.0869,0.2709,0.0087
1790,1790,2327.8,124.835,3.833,274.753,2699.4341,4.949,0.629,0.0765,0.2834,0.0111
1791,1791,2328,125.181,3.63,275.979,2666.8794,4.664,0.6258,0.0579,0.2985,0.0178
1792,1792,2328.2,124.153,3.591,276.908,2666.698,4.48,0.6092,0.0522,0.3132,0.0253
1793,1793,2328.4,121.7879,3.674,276.7587,2668.5149,4.7112,0.5792,0.0721,0.3215,0.0272
1794,1794,2328.6,121.647,3.771,276.073,2672.1924,5.046,0.5634,0.0967,0.3136,0.0262
1795,1795,2328.8,121.881,3.844,274.972,2679.436,5.147,0.568,0.096,0.3096,0.0264
1796,1796,2329,120.985,3.862,273.15,2674.4695,5.074,0.5755,0.0841,0.3156,0.0247
1797,1797,2329.2,122.693,3.857,271.157,2659.3555,5.023,0.5761,0.0818,0.3208,0.0213
1798,1798,2329.4,123.917,3.904,269.927,2659.4761,4.7509,0.5698,0.0927,0.3181,0.0193
1799,1799,2329.6,123.897,3.937,270.232,2669.9155,4.642,0.5567,0.1121,0.3155,0.0156
1800,1800,2329.8,126.448,3.905,272.335,2672.8855,4.637,0.5253,0.1236,0.3423,0.0088
1801,1801,2330,129.247,3.842,275.437,2676.7795,4.599,0.5198,0.128,0.3461,0.0059
1802,1802,2330.2,129.063,3.75,278.293,2672.6545,4.695,0.5,0.1308,0.3594,0.0097
1803,1803,2330.4,127.29,3.713,280.4039,2665.51,4.625,0.5126,0.1356,0.3365,0.0153
1804,1804,2330.6,128.034,3.661,282.232,2670.7075,4.67,0.53,0.1468,0.3049,0.0184
1805,1805,2330.8,131.897,3.543,283.756,2672.6709,4.631,0.5513,0.1448,0.2842,0.0197
1806,1806,2331,130.169,3.398,284.606,2666.7971,4.851,0.5683,0.146,0.2663,0.0193
1807,1807,2331.2,126.768,3.347,285.556,2659.4709,5.106,0.5718,0.149,0.2612,0.018
1808,1808,2331.4,125.96,3.394,286.591,2668.9116,4.6509,0.5639,0.1498,0.269,0.0173
1809,1809,2331.6,126.731,3.376,285.844,2674.4529,4.542,0.5293,0.1591,0.2935,0.0181
1810,1810,2331.8,127.452,3.28,283.109,2664.5696,4.959,0.4879,0.1745,0.3203,0.0172
1811,1811,2332,128.131,3.271,280.987,2669.668,5.064,0.4881,0.1753,0.3236,0.0129
1812,1812,2332.2,129.342,3.343,280.831,2669.4866,4.773,0.515,0.1659,0.3088,0.0102
1813,1813,2332.4,130.1918,3.389,281.061,2672.0518,4.5499,0.5194,0.1715,0.295,0.0141
1814,1814,2332.6,131.822,3.425,279.759,2687.917,4.393,0.5278,0.1722,0.2802,0.0199
1815,1815,2332.8,130.58,3.452,277.56,2693.6096,4.137,0.5364,0.1707,0.273,0.0199
1816,1816,2333,128.293,3.474,276.871,2688.7915,4.317,0.5395,0.1636,0.2815,0.0154
1817,1817,2333.2,126.611,3.464,279.472,2665.3779,4.772,0.5328,0.1596,0.2956,0.0121
1818,1818,2333.4,128.4049,3.414,284.2757,2647.2776,4.976,0.5158,0.1578,0.3122,0.0142
1819,1819,2333.6,132.186,3.35,287.783,2663.8931,4.875,0.4987,0.1562,0.3257,0.0195
1820,1820,2333.8,131.561,3.28,288.907,2681.3335,4.679,0.5035,0.1475,0.3277,0.0213
1821,1821,2334,128.897,3.225,288.252,2688.4944,4.471,0.5275,0.128,0.3257,0.0188
1822,1822,2334.2,127.841,3.226,285.961,2693.9065,4.4,0.5567,0.0977,0.3279,0.0176
1823,1823,2334.4,128.1009,3.3181,282.9863,2684.3479,4.291,0.5649,0.1024,0.3148,0.0179
1824,1824,2334.6,129.81,3.492,281.497,2674.2715,4.327,0.5683,0.1185,0.2957,0.0175
1825,1825,2334.8,131.432,3.554,282.207,2672.2585,4.533,0.5609,0.1419,0.2799,0.0173
1826,1826,2335,133.343,3.515,283.255,2667.8364,4.8,0.5389,0.1643,0.2764,0.0205
1827,1827,2335.2,135.905,3.544,283.378,2658.2334,4.927,0.5284,0.1736,0.2749,0.023
1828,1828,2335.4,134.4819,3.607,283.3944,2656.5339,4.922,0.5302,0.1742,0.2749,0.0207
1829,1829,2335.6,130.339,3.592,284.181,2666.2195,4.954,0.5246,0.177,0.2807,0.0177
1830,1830,2335.8,130.254,3.548,285.528,2665.4934,5.034,0.5279,0.1726,0.2825,0.0171
1831,1831,2336,130.897,3.549,286.633,2653.5969,4.917,0.5385,0.1591,0.286,0.0163
1832,1832,2336.2,130.213,3.565,286.272,2660.791,4.699,0.5389,0.153,0.2938,0.0144
1833,1833,2336.4,132.88,3.558,283.9434,2672.6272,4.596,0.5299,0.153,0.3028,0.0143
1834,1834,2336.6,132.099,3.573,280.7,2684.1055,4.557,0.5279,0.1445,0.3109,0.0166
1835,1835,2336.8,127.94,3.661,278.627,2685.8379,4.654,0.536,0.1216,0.3259,0.0165
1836,1836,2337,127.067,3.758,278.778,2681.1685,4.629,0.5296,0.1009,0.3539,0.0156
1837,1837,2337.2,129.623,3.745,279.227,2689.0061,4.6,0.4854,0.1,0.3956,0.0192
1838,1838,2337.4,130.658,3.704,278.2032,2705.2764,4.581,0.4741,0.1024,0.3999,0.0236
1839,1839,2337.6,128.528,3.748,276.557,2708.1956,4.669,0.4937,0.1021,0.3792,0.025
1840,1840,2337.8,130.113,3.861,275.507,2691.4646,4.897,0.5104,0.1229,0.3426,0.0241
1841,1841,2338,131.592,3.959,275.441,2672.9846,5.059,0.4838,0.1524,0.3418,0.022
1842,1842,2338.2,129.572,3.959,276.439,2667.6384,4.959,0.4479,0.1599,0.3726,0.0195
1843,1843,2338.4,128.901,3.8839,277.9364,2676.6582,4.7179,0.4473,0.1352,0.3994,0.0181
1844,1844,2338.6,133.102,3.767,278.809,2697.9819,4.489,0.4807,0.0947,0.4069,0.0176
1845,1845,2338.8,135.267,3.738,278.349,2707.6675,4.517,0.5302,0.0757,0.3763,0.0178
1846,1846,2339,130.843,3.859,277.082,2686.96,4.852,0.5477,0.0923,0.3414,0.0185
1847,1847,2339.2,127.933,3.953,276.483,2661.3521,5.126,0.5293,0.134,0.3181,0.0187
1848,1848,2339.4,128.493,3.8649,276.9493,2655.2305,5.0709,0.5167,0.1564,0.3084,0.0185
1849,1849,2339.6,127.713,3.721,277.555,2674.0901,4.935,0.516,0.1623,0.3014,0.0202
1850,1850,2339.8,127.168,3.7,278.047,2687.884,4.818,0.5335,0.1546,0.2897,0.0222
1851,1851,2340,125.65,3.709,278.767,2676.4165,4.658,0.5504,0.1403,0.288,0.0211
1852,1852,2340.2,124.396,3.7,279.525,2675.3606,4.646,0.5597,0.1138,0.3051,0.0215
1853,1853,2340.4,124.584,3.739,280.1262,2676.9609,4.679,0.5478,0.0998,0.3271,0.0252
1854,1854,2340.6,122.857,3.734,280.431,2667.6055,4.732,0.5405,0.1023,0.3304,0.0268
1855,1855,2340.8,123.446,3.691,280.465,2667.5229,4.665,0.5417,0.1115,0.3225,0.0242
1856,1856,2341,126.765,3.697,280.58,2678.8091,4.568,0.5271,0.134,0.3172,0.0217
1857,1857,2341.2,127.218,3.743,280.573,2677.1426,4.584,0.4997,0.1466,0.331,0.0227
1858,1858,2341.4,126.888,3.759,280.2349,2667.8364,4.596,0.4617,0.1409,0.3746,0.0228
1859,1859,2341.6,128.167,3.712,280.12,2674.156,4.526,0.4653,0.1406,0.3767,0.0176
1860,1860,2341.8,128.687,3.662,280.846,2685.6565,4.457,0.49,0.1609,0.3377,0.0113
1861,1861,2342,129.901,3.667,282.394,2685.0129,4.444,0.4823,0.1925,0.3163,0.0089
1862,1862,2342.2,132.118,3.628,284.015,2674.9314,4.593,0.4952,0.1908,0.3021,0.012
1863,1863,2342.4,129.3058,3.4929,284.955,2669.1235,4.749,0.5265,0.1467,0.3085,0.0182
1864,1864,2342.6,126.956,3.383,284.846,2678.1655,4.707,0.551,0.1052,0.3206,0.023
1865,1865,2342.8,128.051,3.413,283.733,2682.0266,4.662,0.555,0.1078,0.3136,0.0237
1866,1866,2343,128.67,3.494,282.232,2674.6675,4.597,0.5599,0.128,0.2916,0.0206
1867,1867,2343.2,128.349,3.508,281.713,2669.8,4.583,0.5796,0.1251,0.2795,0.0158
1868,1868,2343.4,131.6065,3.466,283.6001,2672.8218,4.599,0.5934,0.1102,0.2837,0.0128
1869,1869,2343.6,136.551,3.462,287.886,2677.0601,4.627,0.5733,0.1186,0.2927,0.0155
1870,1870,2343.8,135.618,3.512,291.865,2678.875,4.616,0.5466,0.1355,0.2953,0.0225
1871,1871,2344,131.525,3.53,292.642,2682.802,4.626,0.5405,0.1432,0.2902,0.0261
1872,1872,2344.2,129.73,3.503,289.587,2673.5786,4.714,0.577,0.1149,0.2836,0.0244
1873,1873,2344.4,131.2175,3.435,286.1878,2668.084,4.4729,0.6171,0.088,0.2727,0.0221
1874,1874,2344.6,132.194,3.357,285.793,2675.311,4.243,0.6114,0.106,0.2615,0.0211
1875,1875,2344.8,131.379,3.347,287.997,2672.6875,4.466,0.5791,0.1358,0.2641,0.0212
1876,1876,2345,129.64,3.382,289.231,2658.3655,4.714,0.5632,0.1445,0.2721,0.0202
1877,1877,2345.2,129.083,3.444,288.008,2654.1416,4.716,0.5687,0.1348,0.2798,0.0167
1878,1878,2345.4,129.429,3.506,285.4852,2662.0286,4.728,0.5754,0.1363,0.2752,0.0131
1879,1879,2345.6,129.532,3.521,283.827,2659.3059,4.801,0.5888,0.1373,0.2601,0.0139
1880,1880,2345.8,130.372,3.511,283.399,2659.0254,4.834,0.618,0.1192,0.2449,0.0179
1881,1881,2346,132.319,3.512,283.519,2673.9084,4.663,0.6439,0.0987,0.2375,0.0199
1882,1882,2346.2,134.196,3.545,283.634,2686.6465,4.514,0.6542,0.0919,0.2363,0.0176
1883,1883,2346.4,136.944,3.56,283.2579,2678.4521,4.856,0.639,0.1025,0.2428,0.0156
1884,1884,2346.6,136.477,3.512,283.01,2658.1675,4.955,0.6069,0.1134,0.2588,0.0209
1885,1885,2346.8,133.477,3.459,282.894,2658.019,4.71,0.5871,0.1117,0.2751,0.026
1886,1886,2347,135.992,3.506,280.908,2661.4675,4.588,0.5938,0.091,0.292,0.0232
1887,1887,2347.2,134.273,3.665,277.375,2665.2954,4.532,0.588,0.0909,0.3004,0.0208
1888,1888,2347.4,131.105,3.758,275.666,2683.0366,4.496,0.5519,0.1268,0.2957,0.0255
1889,1889,2347.6,129.031,3.728,276.672,2690.2271,4.555,0.5287,0.1519,0.2864,0.0331
1890,1890,2347.8,129.174,3.705,277.745,2683.792,4.641,0.5378,0.145,0.2798,0.0375
1891,1891,2348,130.025,3.741,277.566,2674.0076,4.82,0.556,0.1243,0.2855,0.0342
1892,1892,2348.2,128.959,3.806,277.021,2675.311,4.925,0.5419,0.1195,0.3099,0.0288
1893,1893,2348.4,128.2764,3.858,277.2688,2683.3999,4.7709,0.5059,0.1289,0.3381,0.027
1894,1894,2348.6,127.159,3.894,278.878,2691.1179,4.578,0.4787,0.129,0.3674,0.025
1895,1895,2348.8,127.51,3.906,280.874,2694.3191,4.396,0.4888,0.1223,0.3664,0.0226
1896,1896,2349,130.125,3.85,282.493,2679.7991,4.346,0.4985,0.1132,0.366,0.0223
1897,1897,2349.2,132.367,3.684,283.542,2659.5864,4.483,0.5294,0.1122,0.3369,0.0215
1898,1898,2349.4,133.424,3.537,282.8655,2659.3059,4.536,0.5437,0.1084,0.327,0.0209
1899,1899,2349.6,131.581,3.588,279.827,2671.8955,4.57,0.5785,0.1017,0.2976,0.0221
1900,1900,2349.8,129.796,3.716,278.013,2672.5225,4.748,0.6049,0.1009,0.2715,0.0228
1901,1901,2350,129.89,3.849,280.009,2671.8955,4.662,0.6044,0.1147,0.2588,0.0221
1902,1902,2350.2,133.723,3.905,283.619,2666.5,4.626,0.6142,0.1052,0.2606,0.0199
1903,1903,2350.4,136.464,3.8079,285.583,2659.603,4.701,0.6204,0.0908,0.2698,0.019
1904,1904,2350.6,134.921,3.64,285.485,2666.0544,4.678,0.5961,0.1013,0.2822,0.0203
1905,1905,2350.8,132.77,3.497,283.718,2675.4595,4.814,0.5567,0.1349,0.2878,0.0208
1906,1906,2351,130.596,3.451,280.944,2674.4036,5.097,0.5334,0.1587,0.2879,0.02
1907,1907,2351.2,127.697,3.489,277.971,2678.71,4.758,0.5346,0.1589,0.287,0.0195
1908,1908,2351.4,126.544,3.6041,275.9997,2698.9414,4.605,0.5565,0.1381,0.2855,0.0197
1909,1909,2351.6,128.29,3.832,275.411,2703.625,5.032,0.5639,0.132,0.2847,0.0193
1910,1910,2351.8,128.816,3.969,276.209,2688.5439,5.366,0.5496,0.1455,0.2873,0.0178
1911,1911,2352,126.357,3.864,277.599,2677.7366,5.106,0.5375,0.1522,0.2937,0.0166
1912,1912,2352.2,125.149,3.773,278.615,2676.697,4.622,0.5339,0.1406,0.3081,0.0174
1913,1913,2352.4,127.4987,3.794,279.009,2675.2285,4.3649,0.5331,0.1286,0.3192,0.019
1914,1914,2352.6,128.852,3.848,279.046,2683.594,4.252,0.5111,0.145,0.3237,0.0201
1915,1915,2352.8,128.533,3.862,278.886,2690.9036,4.383,0.4929,0.163,0.3238,0.0204
1916,1916,2353,129.069,3.836,279.025,2690.3921,4.376,0.5113,0.1596,0.3092,0.0198
1917,1917,2353.2,131.323,3.8,279.605,2692.438,4.258,0.5378,0.1596,0.2845,0.0182
1918,1918,2353.4,133.7886,3.757,280.1961,2689.4485,4.3351,0.536,0.1774,0.2735,0.0131
1919,1919,2353.6,135.045,3.687,280.398,2683.3794,4.463,0.5441,0.1612,0.2876,0.0072
1920,1920,2353.8,132.679,3.639,280.084,2679.3206,4.482,0.5448,0.1262,0.3209,0.0082
1921,1921,2354,131.541,3.643,279.59,2678.7925,4.53,0.5381,0.105,0.3408,0.016
1922,1922,2354.2,131.795,3.7,279.483,2677.9509,4.715,0.5262,0.1044,0.3481,0.0213
1923,1923,2354.4,127.7853,3.786,279.9944,2672.9351,4.718,0.5063,0.1262,0.3457,0.0219
1924,1924,2354.6,126.428,3.771,280.728,2673.5454,4.423,0.5126,0.1377,0.3278,0.0219
1925,1925,2354.8,128.377,3.694,280.911,2684.2705,4.35,0.5297,0.1374,0.3108,0.0222
1926,1926,2355,132.948,3.656,280.289,2682.9504,4.44,0.5162,0.1504,0.3111,0.0222
1927,1927,2355.2,133.186,3.654,279.478,2674.321,4.26,0.504,0.1552,0.3183,0.0223
1928,1928,2355.4,131.8342,3.653,279.4818,2671.6479,4.2801,0.5219,0.1252,0.3282,0.0248
1929,1929,2355.6,130.316,3.648,281.217,2677.126,4.467,0.5527,0.0871,0.3339,0.0264
1930,1930,2355.8,129.798,3.634,282.928,2686.8611,4.503,0.5849,0.0626,0.3306,0.0218
1931,1931,2356,134.808,3.584,282.495,2694.1375,4.745,0.6096,0.0716,0.3044,0.0143
1932,1932,2356.2,135.925,3.525,280.767,2689.27,4.799,0.6138,0.1008,0.2725,0.013
